,日期,ETF名称,净值,涨跌幅,累计收益
0,2017-08-10T00:00:00.000,现金,1,0.00%,0.00%
1,2017-08-11T00:00:00.000,现金,1,0.00%,0.00%
2,2017-08-14T00:00:00.000,现金,1,0.00%,0.00%
3,2017-08-15T00:00:00.000,现金,1,0.00%,0.00%
4,2017-08-16T00:00:00.000,现金,1,0.00%,0.00%
5,2017-08-17T00:00:00.000,现金,1,0.00%,0.00%
6,2017-08-18T00:00:00.000,现金,1,0.00%,0.00%
7,2017-08-21T00:00:00.000,现金,1,0.00%,0.00%
8,2017-08-22T00:00:00.000,现金,1,0.00%,0.00%
9,2017-08-23T00:00:00.000,现金,1,0.00%,0.00%
10,2017-08-24T00:00:00.000,现金,1,0.00%,0.00%
11,2017-08-25T00:00:00.000,现金,1,0.00%,0.00%
12,2017-08-28T00:00:00.000,现金,1,0.00%,0.00%
13,2017-08-29T00:00:00.000,现金,1,0.00%,0.00%
14,2017-08-30T00:00:00.000,现金,1,0.00%,0.00%
15,2017-08-31T00:00:00.000,现金,1,0.00%,0.00%
16,2017-09-01T00:00:00.000,现金,1,0.00%,0.00%
17,2017-09-04T00:00:00.000,现金,1,0.00%,0.00%
18,2017-09-05T00:00:00.000,现金,1,0.00%,0.00%
19,2017-09-06T00:00:00.000,现金,1,0.00%,0.00%
20,2017-09-07T00:00:00.000,现金,1,0.00%,0.00%
21,2017-09-08T00:00:00.000,现金,1,0.00%,0.00%
22,2017-09-11T00:00:00.000,现金,1,0.00%,0.00%
23,2017-09-12T00:00:00.000,现金,1,0.00%,0.00%
24,2017-09-13T00:00:00.000,现金,1,0.00%,0.00%
25,2017-09-14T00:00:00.000,创业板,0.9995,-0.56%,-0.05%
26,2017-09-15T00:00:00.000,创业板,0.9967034135422497,-0.28%,-0.33%
27,2017-09-18T00:00:00.000,创业板,1.011245663122552,1.46%,1.12%
28,2017-09-19T00:00:00.000,创业板,1.0011779518746504,-1.00%,0.12%
29,2017-09-20T00:00:00.000,创业板,1.0073304420817013,0.61%,0.73%
30,2017-09-21T00:00:00.000,创业板,0.9955847789591495,-1.17%,-0.44%
31,2017-09-22T00:00:00.000,创业板,0.9916695579182988,-0.39%,-0.83%
32,2017-09-25T00:00:00.000,南方原油,0.9890018619355064,-0.22%,-1.10%
33,2017-09-26T00:00:00.000,南方原油,1.0189044938193348,3.02%,1.89%
34,2017-09-27T00:00:00.000,南方原油,1.0189044938193348,0.00%,1.89%
35,2017-09-28T00:00:00.000,南方原油,0.9989694058967826,-1.96%,-0.10%
36,2017-09-29T00:00:00.000,南方原油,1.0133669693964036,1.44%,1.34%
37,2017-10-09T00:00:00.000,南方原油,0.9845718423971614,-2.84%,-1.54%
38,2017-10-10T00:00:00.000,南方原油,0.98789435705092,0.34%,-1.21%
39,2017-10-11T00:00:00.000,南方原油,1.0078294449734722,2.02%,0.78%
40,2017-10-12T00:00:00.000,南方原油,1.0089369498580585,0.11%,0.89%
41,2017-10-13T00:00:00.000,南方原油,1.0078294449734724,-0.11%,0.78%
42,2017-10-16T00:00:00.000,南方原油,1.0144744742809897,0.66%,1.45%
43,2017-10-17T00:00:00.000,南方原油,1.0133669693964036,-0.11%,1.34%
44,2017-10-18T00:00:00.000,南方原油,1.0189044938193348,0.55%,1.89%
45,2017-10-19T00:00:00.000,南方原油,1.0189044938193348,0.00%,1.89%
46,2017-10-20T00:00:00.000,南方原油,1.0111519596272311,-0.76%,1.12%
47,2017-10-23T00:00:00.000,南方原油,1.0200119987039211,0.88%,2.00%
48,2017-10-24T00:00:00.000,纳指100,1.016779446395061,-0.42%,1.68%
49,2017-10-25T00:00:00.000,纳指100,1.018698803537855,0.19%,1.87%
50,2017-10-26T00:00:00.000,纳指100,1.0139004106808702,-0.47%,1.39%
51,2017-10-27T00:00:00.000,纳指100,1.0196584821092518,0.57%,1.97%
52,2017-10-30T00:00:00.000,纳指100,1.0402915713942862,2.02%,4.03%
53,2017-10-31T00:00:00.000,纳指100,1.0422109285370802,0.18%,4.22%
54,2017-11-01T00:00:00.000,纳指100,1.0474891606797632,0.51%,4.75%
55,2017-11-02T00:00:00.000,纳指100,1.044130285679874,-0.32%,4.41%
56,2017-11-03T00:00:00.000,纳指100,1.0455698035369692,0.14%,4.56%
57,2017-11-06T00:00:00.000,南方原油,1.0478800120904914,1.77%,4.79%
58,2017-11-07T00:00:00.000,南方原油,1.071427877530727,2.25%,7.14%
59,2017-11-08T00:00:00.000,南方原油,1.0671464474506844,-0.40%,6.71%
60,2017-11-09T00:00:00.000,南方原油,1.0703575200107165,0.30%,7.04%
61,2017-11-10T00:00:00.000,南方原油,1.07570930761077,0.50%,7.57%
62,2017-11-13T00:00:00.000,南方原油,1.0735685925707485,-0.20%,7.36%
63,2017-11-14T00:00:00.000,南方原油,1.072498235050738,-0.10%,7.25%
64,2017-11-15T00:00:00.000,南方原油,1.0468096545704808,-2.40%,4.68%
65,2017-11-16T00:00:00.000,南方原油,1.0468096545704808,0.00%,4.68%
66,2017-11-17T00:00:00.000,南方原油,1.04573929705047,-0.10%,4.57%
67,2017-11-20T00:00:00.000,南方原油,1.0628650173706415,1.64%,6.29%
68,2017-11-21T00:00:00.000,南方原油,1.0596539448106095,-0.30%,5.97%
69,2017-11-22T00:00:00.000,南方原油,1.0735685925707488,1.31%,7.36%
70,2017-11-23T00:00:00.000,南方原油,1.0832018102508452,0.90%,8.32%
71,2017-11-24T00:00:00.000,南方原油,1.0821314527308343,-0.10%,8.21%
72,2017-11-27T00:00:00.000,南方原油,1.0799907376908129,-0.20%,8.00%
73,2017-11-28T00:00:00.000,南方原油,1.068216804970695,-1.09%,6.82%
74,2017-11-29T00:00:00.000,南方原油,1.0703575200107163,0.20%,7.04%
75,2017-11-30T00:00:00.000,南方原油,1.0682168049706948,-0.20%,6.82%
76,2017-12-01T00:00:00.000,南方原油,1.0682168049706948,0.00%,6.82%
77,2017-12-04T00:00:00.000,纳指100,1.077841729520726,0.94%,7.78%
78,2017-12-05T00:00:00.000,纳指100,1.0482987643437656,-2.74%,4.83%
79,2017-12-06T00:00:00.000,纳指100,1.0363862783853135,-1.14%,3.64%
80,2017-12-07T00:00:00.000,纳指100,1.0435337699603846,0.69%,4.35%
81,2017-12-08T00:00:00.000,纳指100,1.0530637587271463,0.91%,5.31%
82,2017-12-11T00:00:00.000,纳指100,1.0578287531105273,0.45%,5.78%
83,2017-12-12T00:00:00.000,纳指100,1.0649762446855982,0.68%,6.50%
84,2017-12-13T00:00:00.000,纳指100,1.0659292435622743,0.09%,6.59%
85,2017-12-14T00:00:00.000,纳指100,1.0687882401923026,0.27%,6.88%
86,2017-12-15T00:00:00.000,纳指100,1.0635467463705839,-0.49%,6.35%
87,2017-12-18T00:00:00.000,纳指100,1.0797477272740783,1.52%,7.97%
88,2017-12-19T00:00:00.000,纳指100,1.0864187194108113,0.62%,8.64%
89,2017-12-20T00:00:00.000,纳指100,1.084512721657459,-0.18%,8.45%
90,2017-12-21T00:00:00.000,纳指100,1.077841729520726,-0.62%,7.78%
91,2017-12-22T00:00:00.000,纳指100,1.0811772255890928,0.31%,8.12%
92,2017-12-25T00:00:00.000,纳指100,1.077841729520726,-0.31%,7.78%
93,2017-12-26T00:00:00.000,纳指100,1.0773652300823882,-0.04%,7.74%
94,2017-12-27T00:00:00.000,纳指100,1.06449974524726,-1.19%,6.45%
95,2017-12-28T00:00:00.000,纳指100,1.0611642491788935,-0.31%,6.12%
96,2017-12-29T00:00:00.000,纳指100,1.0621172480555698,0.09%,6.21%
97,2018-01-02T00:00:00.000,南方原油,1.0562951657565802,0.68%,5.63%
98,2018-01-03T00:00:00.000,南方原油,1.0552755758282437,-0.10%,5.53%
99,2018-01-04T00:00:00.000,南方原油,1.0756673743949732,1.93%,7.57%
100,2018-01-05T00:00:00.000,南方原油,1.0726086046099639,-0.28%,7.26%
101,2018-01-08T00:00:00.000,南方原油,1.066491065039945,-0.57%,6.65%
102,2018-01-09T00:00:00.000,南方原油,1.0746477844666367,0.76%,7.46%
103,2018-01-10T00:00:00.000,南方原油,1.0980983528183754,2.18%,9.81%
104,2018-01-11T00:00:00.000,南方原油,1.0970787628900391,-0.09%,9.71%
105,2018-01-12T00:00:00.000,南方原油,1.101157122603385,0.37%,10.12%
106,2018-01-15T00:00:00.000,南方原油,1.120529331241778,1.76%,12.05%
107,2018-01-16T00:00:00.000,南方原油,1.1113530218867498,-0.82%,11.14%
108,2018-01-17T00:00:00.000,南方原油,1.0899416333916838,-1.93%,8.99%
109,2018-01-18T00:00:00.000,南方原油,1.1062550722450673,1.50%,10.63%
110,2018-01-19T00:00:00.000,南方原油,1.0868828636066745,-1.75%,8.69%
111,2018-01-22T00:00:00.000,南方原油,1.0828045038933287,-0.38%,8.28%
112,2018-01-23T00:00:00.000,上证180,1.0868148230570893,1.24%,8.68%
113,2018-01-24T00:00:00.000,上证180,1.0897029836285936,0.27%,8.97%
114,2018-01-25T00:00:00.000,上证180,1.0830602143141335,-0.61%,8.31%
115,2018-01-26T00:00:00.000,上证180,1.0897029836285934,0.61%,8.97%
116,2018-01-29T00:00:00.000,上证180,1.0712187559709654,-1.70%,7.12%
117,2018-01-30T00:00:00.000,上证180,1.0605325618563992,-1.00%,6.05%
118,2018-01-31T00:00:00.000,上证180,1.0691970435709122,0.82%,6.92%
119,2018-02-01T00:00:00.000,上证180,1.0686194114566114,-0.05%,6.86%
120,2018-02-02T00:00:00.000,上证180,1.0729516523138678,0.41%,7.30%
121,2018-02-05T00:00:00.000,上证180,1.0801720537426287,0.67%,8.02%
122,2018-02-06T00:00:00.000,上证180,1.047247023227479,-3.05%,4.72%
123,2018-02-07T00:00:00.000,上证180,1.0281851634555506,-1.82%,2.82%
124,2018-02-08T00:00:00.000,上证180,1.0062351431121175,-2.13%,0.62%
125,2018-02-09T00:00:00.000,上证180,0.9606022060823487,-4.54%,-3.94%
126,2018-02-12T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
127,2018-02-13T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
128,2018-02-14T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
129,2018-02-22T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
130,2018-02-23T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
131,2018-02-26T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
132,2018-02-27T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
133,2018-02-28T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
134,2018-03-01T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
135,2018-03-02T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
136,2018-03-05T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
137,2018-03-06T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
138,2018-03-07T00:00:00.000,现金,0.9615652632249166,0.00%,-3.84%
139,2018-03-08T00:00:00.000,创业板,0.9610844805933042,0.42%,-3.89%
140,2018-03-09T00:00:00.000,创业板,1.0004171194787954,4.09%,0.04%
141,2018-03-12T00:00:00.000,创业板,1.0129579608625754,1.25%,1.30%
142,2018-03-13T00:00:00.000,创业板,1.0072575784154028,-0.56%,0.73%
143,2018-03-14T00:00:00.000,创业板,0.992436584052754,-1.47%,-0.76%
144,2018-03-15T00:00:00.000,创业板,0.9930066222974712,0.06%,-0.70%
145,2018-03-16T00:00:00.000,创业板,0.9781856279348223,-1.49%,-2.18%
146,2018-03-19T00:00:00.000,创业板,0.9895863928291675,1.17%,-1.04%
147,2018-03-20T00:00:00.000,创业板,1.0032673107023817,1.38%,0.33%
148,2018-03-21T00:00:00.000,创业板,0.9804657809136913,-2.27%,-1.95%
149,2018-03-22T00:00:00.000,创业板,0.975335436711236,-0.52%,-2.47%
150,2018-03-23T00:00:00.000,创业板,0.9246020329313996,-5.20%,-7.54%
151,2018-03-26T00:00:00.000,创业板,0.95367398341198,3.14%,-4.63%
152,2018-03-27T00:00:00.000,创业板,0.9907264693186021,3.89%,-0.93%
153,2018-03-28T00:00:00.000,南方原油,0.9777771552022766,-1.03%,-2.22%
154,2018-03-29T00:00:00.000,南方原油,0.982419971703712,0.47%,-1.76%
155,2018-03-30T00:00:00.000,南方原油,0.982419971703712,0.00%,-1.76%
156,2018-04-02T00:00:00.000,南方原油,0.983348535003999,0.09%,-1.67%
157,2018-04-03T00:00:00.000,南方原油,0.9666343955988319,-1.70%,-3.34%
158,2018-04-04T00:00:00.000,南方原油,0.9675629588991191,0.10%,-3.24%
159,2018-04-09T00:00:00.000,南方原油,0.9610630157971096,-0.67%,-3.89%
160,2018-04-10T00:00:00.000,南方原油,0.979634281802851,1.93%,-2.04%
161,2018-04-11T00:00:00.000,南方原油,0.9944912946074439,1.52%,-0.55%
162,2018-04-12T00:00:00.000,南方原油,1.0093483074120368,1.49%,0.93%
163,2018-04-13T00:00:00.000,南方原油,1.0056340542108886,-0.37%,0.56%
164,2018-04-16T00:00:00.000,南方原油,1.0037769276103146,-0.18%,0.38%
165,2018-04-17T00:00:00.000,南方原油,1.0084197441117502,0.46%,0.84%
166,2018-04-18T00:00:00.000,南方原油,1.009348307412037,0.09%,0.93%
167,2018-04-19T00:00:00.000,南方原油,1.0316338266189267,2.21%,3.16%
168,2018-04-20T00:00:00.000,南方原油,1.0260624468172044,-0.54%,2.61%
169,2018-04-23T00:00:00.000,南方原油,1.0269910101174915,0.09%,2.70%
170,2018-04-24T00:00:00.000,南方原油,1.0446337128229455,1.72%,4.46%
171,2018-04-25T00:00:00.000,南方原油,1.0316338266189267,-1.24%,3.16%
172,2018-04-26T00:00:00.000,南方原油,1.0455622761232326,1.35%,4.56%
173,2018-04-27T00:00:00.000,南方原油,1.0455622761232326,0.00%,4.56%
174,2018-05-02T00:00:00.000,南方原油,1.0409194596217974,-0.44%,4.09%
175,2018-05-03T00:00:00.000,南方原油,1.0427765862223717,0.18%,4.28%
176,2018-05-04T00:00:00.000,南方原油,1.050205092624668,0.71%,5.02%
177,2018-05-07T00:00:00.000,南方原油,1.0845619347352893,3.27%,8.46%
178,2018-05-08T00:00:00.000,南方原油,1.0771334283329927,-0.68%,7.71%
179,2018-05-09T00:00:00.000,南方原油,1.0994189475398823,2.07%,9.94%
180,2018-05-10T00:00:00.000,南方原油,1.1421328593530873,3.89%,14.21%
181,2018-05-11T00:00:00.000,南方原油,1.1458471125542355,0.33%,14.58%
182,2018-05-14T00:00:00.000,南方原油,1.135632916251078,-0.89%,13.56%
183,2018-05-15T00:00:00.000,南方原油,1.1124188337439014,-2.04%,11.24%
184,2018-05-16T00:00:00.000,南方原油,1.1133473970441885,0.08%,11.33%
185,2018-05-17T00:00:00.000,南方原油,1.135632916251078,2.00%,13.56%
186,2018-05-18T00:00:00.000,南方原油,1.1365614795513652,0.08%,13.66%
187,2018-05-21T00:00:00.000,南方原油,1.130061536449356,-0.57%,13.01%
188,2018-05-22T00:00:00.000,南方原油,1.1356329162510785,0.49%,13.56%
189,2018-05-23T00:00:00.000,南方原油,1.1133473970441892,-1.96%,11.33%
190,2018-05-24T00:00:00.000,南方原油,1.1142759603444763,0.08%,11.43%
191,2018-05-25T00:00:00.000,南方原油,1.096633257639022,-1.58%,9.66%
192,2018-05-28T00:00:00.000,南方原油,1.0622764155284006,-3.13%,6.23%
193,2018-05-29T00:00:00.000,纳指100,1.0602867697128482,-0.09%,6.03%
194,2018-05-30T00:00:00.000,纳指100,1.0530214213978992,-0.69%,5.30%
195,2018-05-31T00:00:00.000,纳指100,1.0670980337581126,1.34%,6.71%
196,2018-06-01T00:00:00.000,纳指100,1.063011275330954,-0.38%,6.30%
197,2018-06-04T00:00:00.000,纳指100,1.082536898927379,1.84%,8.25%
198,2018-06-05T00:00:00.000,纳指100,1.096159427017908,1.26%,9.62%
199,2018-06-06T00:00:00.000,纳指100,1.0988839326360138,0.25%,9.89%
200,2018-06-07T00:00:00.000,纳指100,1.1075115337600157,0.79%,10.75%
201,2018-06-08T00:00:00.000,纳指100,1.0920726685907491,-1.39%,9.21%
202,2018-06-11T00:00:00.000,纳指100,1.103878859602541,1.08%,10.39%
203,2018-06-12T00:00:00.000,纳指100,1.1070574494903314,0.29%,10.71%
204,2018-06-13T00:00:00.000,纳指100,1.1129605449962272,0.53%,11.30%
205,2018-06-14T00:00:00.000,纳指100,1.1061492809509625,-0.61%,10.61%
206,2018-06-15T00:00:00.000,纳指100,1.1224963146595976,1.48%,12.25%
207,2018-06-19T00:00:00.000,纳指100,1.1088737865690688,-1.21%,10.89%
208,2018-06-20T00:00:00.000,纳指100,1.1161391348840177,0.66%,11.61%
209,2018-06-21T00:00:00.000,纳指100,1.1374810955591799,1.91%,13.75%
210,2018-06-22T00:00:00.000,纳指100,1.1297616629745468,-0.68%,12.98%
211,2018-06-25T00:00:00.000,纳指100,1.1220422303899136,-0.68%,12.20%
212,2018-06-26T00:00:00.000,纳指100,1.1038788596025413,-1.62%,10.39%
213,2018-06-27T00:00:00.000,纳指100,1.0957053427482237,-0.74%,9.57%
214,2018-06-28T00:00:00.000,纳指100,1.0879859101635905,-0.70%,8.80%
215,2018-06-29T00:00:00.000,纳指100,1.1120523764568586,2.21%,11.21%
216,2018-07-02T00:00:00.000,纳指100,1.106603365220647,-0.49%,10.66%
217,2018-07-03T00:00:00.000,南方原油,1.1181986868764668,1.71%,11.82%
218,2018-07-04T00:00:00.000,南方原油,1.1074553848408242,-0.96%,10.75%
219,2018-07-05T00:00:00.000,南方原油,1.0913404317873603,-1.46%,9.13%
220,2018-07-06T00:00:00.000,南方原油,1.0949215324659076,0.33%,9.49%
221,2018-07-09T00:00:00.000,南方原油,1.1128270358586452,1.64%,11.28%
222,2018-07-10T00:00:00.000,南方原油,1.1217797875550137,0.80%,12.18%
223,2018-07-11T00:00:00.000,南方原油,1.1181986868764664,-0.32%,11.82%
224,2018-07-12T00:00:00.000,南方原油,1.0940262572962705,-2.16%,9.40%
225,2018-07-13T00:00:00.000,南方原油,1.0877593311088123,-0.57%,8.78%
226,2018-07-16T00:00:00.000,南方原油,1.0841782304302647,-0.33%,8.42%
227,2018-07-17T00:00:00.000,南方原油,1.0573199753411582,-2.48%,5.73%
228,2018-07-18T00:00:00.000,南方原油,1.059110525680432,0.17%,5.91%
229,2018-07-19T00:00:00.000,纳指100,1.065206720878671,0.46%,6.52%
230,2018-07-20T00:00:00.000,纳指100,1.0664325053675994,0.12%,6.64%
231,2018-07-23T00:00:00.000,纳指100,1.0631637467304573,-0.31%,6.32%
232,2018-07-24T00:00:00.000,纳指100,1.079098945086525,1.50%,7.91%
233,2018-07-25T00:00:00.000,纳指100,1.0827762985533098,0.34%,8.28%
234,2018-07-26T00:00:00.000,纳指100,1.0852278675311664,0.23%,8.52%
235,2018-07-27T00:00:00.000,纳指100,1.0860450571904519,0.08%,8.60%
236,2018-07-30T00:00:00.000,纳指100,1.0811419192347387,-0.45%,8.11%
237,2018-07-31T00:00:00.000,纳指100,1.0558090397968878,-2.34%,5.58%
238,2018-08-01T00:00:00.000,纳指100,1.0692926691750988,1.28%,6.93%
239,2018-08-02T00:00:00.000,纳指100,1.0717442381529556,0.23%,7.17%
240,2018-08-03T00:00:00.000,纳指100,1.1040232296947334,3.01%,10.40%
241,2018-08-06T00:00:00.000,纳指100,1.1309904884511555,2.44%,13.10%
242,2018-08-07T00:00:00.000,纳指100,1.1252701608361568,-0.51%,12.53%
243,2018-08-08T00:00:00.000,纳指100,1.1072919883318755,-1.60%,10.73%
244,2018-08-09T00:00:00.000,纳指100,1.0921739796350936,-1.37%,9.22%
245,2018-08-10T00:00:00.000,纳指100,1.089722410657237,-0.22%,8.97%
246,2018-08-13T00:00:00.000,纳指100,1.0868622468497378,-0.26%,8.69%
247,2018-08-14T00:00:00.000,纳指100,1.0946255486129501,0.71%,9.46%
248,2018-08-15T00:00:00.000,纳指100,1.1072919883318757,1.16%,10.73%
249,2018-08-16T00:00:00.000,纳指100,1.0876794365090232,-1.77%,8.77%
250,2018-08-17T00:00:00.000,纳指100,1.0901310054868798,0.23%,9.01%
251,2018-08-20T00:00:00.000,纳指100,1.0848192727015238,-0.49%,8.48%
252,2018-08-21T00:00:00.000,纳指100,1.077873160597597,-0.64%,7.79%
253,2018-08-22T00:00:00.000,纳指100,1.0770559709383116,-0.08%,7.71%
254,2018-08-23T00:00:00.000,纳指100,1.0889052209979515,1.10%,8.89%
255,2018-08-24T00:00:00.000,纳指100,1.0893138158275941,0.04%,8.93%
256,2018-08-27T00:00:00.000,纳指100,1.094216953783307,0.45%,9.42%
257,2018-08-28T00:00:00.000,纳指100,1.1052490141836617,1.01%,10.52%
258,2018-08-29T00:00:00.000,纳指100,1.10647479867259,0.11%,10.65%
259,2018-08-30T00:00:00.000,纳指100,1.1228185918583002,1.48%,12.28%
260,2018-08-31T00:00:00.000,纳指100,1.1195498332211582,-0.29%,11.95%
261,2018-09-03T00:00:00.000,纳指100,1.1203670228804437,0.07%,12.04%
262,2018-09-04T00:00:00.000,南方原油,1.121287867634128,0.39%,12.13%
263,2018-09-05T00:00:00.000,南方原油,1.1116743317463842,-0.86%,11.17%
264,2018-09-06T00:00:00.000,南方原油,1.1011868380506635,-0.94%,10.12%
265,2018-09-07T00:00:00.000,南方原油,1.0941951755868498,-0.63%,9.42%
266,2018-09-10T00:00:00.000,南方原油,1.1073045427065002,1.20%,10.73%
267,2018-09-11T00:00:00.000,南方原油,1.1055566270905468,-0.16%,10.56%
268,2018-09-12T00:00:00.000,南方原油,1.1274055722899647,1.98%,12.74%
269,2018-09-13T00:00:00.000,南方原油,1.1247836988660345,-0.23%,12.48%
270,2018-09-14T00:00:00.000,南方原油,1.1177920364022207,-0.62%,11.78%
271,2018-09-17T00:00:00.000,南方原油,1.1212878676341276,0.31%,12.13%
272,2018-09-18T00:00:00.000,南方原油,1.1142962051703138,-0.62%,11.43%
273,2018-09-19T00:00:00.000,南方原油,1.1300274457138948,1.41%,13.00%
274,2018-09-20T00:00:00.000,南方原油,1.1440107706415223,1.24%,14.40%
275,2018-09-21T00:00:00.000,南方原油,1.1343972347537785,-0.84%,13.44%
276,2018-09-25T00:00:00.000,南方原油,1.1641118002249868,2.62%,16.41%
277,2018-09-26T00:00:00.000,南方原油,1.166733673648917,0.23%,16.67%
278,2018-09-27T00:00:00.000,南方原油,1.1885826188483348,1.87%,18.86%
279,2018-09-28T00:00:00.000,南方原油,1.2427680029428911,4.56%,24.28%
280,2018-10-08T00:00:00.000,南方原油,1.3415252352442602,7.95%,34.15%
281,2018-10-09T00:00:00.000,南方原油,1.4332908050818154,6.84%,43.33%
282,2018-10-10T00:00:00.000,南方原油,1.3581304335958178,-5.24%,35.81%
283,2018-10-11T00:00:00.000,上证180,1.2214446120528106,-4.84%,22.14%
284,2018-10-12T00:00:00.000,南方原油,1.220223472801911,-3.43%,22.02%
285,2018-10-15T00:00:00.000,南方原油,1.2184170723980592,-0.15%,21.84%
286,2018-10-16T00:00:00.000,南方原油,1.2148042715903555,-0.30%,21.48%
287,2018-10-17T00:00:00.000,南方原油,1.2274490744173183,1.04%,22.74%
288,2018-10-18T00:00:00.000,南方原油,1.190417866138356,-3.02%,19.04%
289,2018-10-19T00:00:00.000,南方原油,1.1922242665422078,0.15%,19.22%
290,2018-10-22T00:00:00.000,黄金ETF,1.1910323403317322,-0.15%,19.10%
291,2018-10-23T00:00:00.000,黄金ETF,1.1971401984872796,0.51%,19.71%
292,2018-10-24T00:00:00.000,黄金ETF,1.1975764740698187,0.04%,19.76%
293,2018-10-25T00:00:00.000,黄金ETF,1.2036843322253659,0.51%,20.37%
294,2018-10-26T00:00:00.000,黄金ETF,1.2028117810602876,-0.07%,20.28%
295,2018-10-29T00:00:00.000,黄金ETF,1.2010666787301312,-0.15%,20.11%
296,2018-10-30T00:00:00.000,黄金ETF,1.1984490252348965,-0.22%,19.84%
297,2018-10-31T00:00:00.000,黄金ETF,1.1884146868364973,-0.84%,18.84%
298,2018-11-01T00:00:00.000,黄金ETF,1.1910323403317318,0.22%,19.10%
299,2018-11-02T00:00:00.000,黄金ETF,1.191468615914271,0.04%,19.15%
300,2018-11-05T00:00:00.000,黄金ETF,1.1919048914968102,0.04%,19.19%
301,2018-11-06T00:00:00.000,黄金ETF,1.1927774426618885,0.07%,19.28%
302,2018-11-07T00:00:00.000,黄金ETF,1.1932137182444273,0.04%,19.32%
303,2018-11-08T00:00:00.000,黄金ETF,1.1884146868364973,-0.40%,18.84%
304,2018-11-09T00:00:00.000,黄金ETF,1.1857970333412626,-0.22%,18.58%
305,2018-11-12T00:00:00.000,创业板,1.1776381021007722,3.57%,17.76%
306,2018-11-13T00:00:00.000,创业板,1.1965886002954975,1.61%,19.66%
307,2018-11-14T00:00:00.000,创业板,1.1911741722398619,-0.45%,19.12%
308,2018-11-15T00:00:00.000,创业板,1.2056126470548907,1.21%,20.56%
309,2018-11-16T00:00:00.000,创业板,1.2020030283511336,-0.30%,20.20%
310,2018-11-19T00:00:00.000,创业板,1.1956861956195584,-0.53%,19.57%
311,2018-11-20T00:00:00.000,创业板,1.1650044366376224,-2.57%,16.50%
312,2018-11-21T00:00:00.000,创业板,1.1677116506654406,0.23%,16.77%
313,2018-11-22T00:00:00.000,创业板,1.1595900085819868,-0.70%,15.96%
314,2018-11-23T00:00:00.000,创业板,1.1262010355722332,-2.88%,12.62%
315,2018-11-26T00:00:00.000,创业板,1.122591416868476,-0.32%,12.26%
316,2018-11-27T00:00:00.000,创业板,1.1307130589519296,0.72%,13.07%
317,2018-11-28T00:00:00.000,创业板,1.1523707711744726,1.92%,15.24%
318,2018-11-29T00:00:00.000,创业板,1.125298630896294,-2.35%,12.53%
319,2018-11-30T00:00:00.000,创业板,1.140639510387262,1.36%,14.06%
320,2018-12-03T00:00:00.000,现金,1.1734414691553172,0.00%,17.34%
321,2018-12-04T00:00:00.000,创业板,1.1728547484207397,0.38%,17.29%
322,2018-12-05T00:00:00.000,创业板,1.1728547484207397,0.00%,17.29%
323,2018-12-06T00:00:00.000,黄金ETF,1.162772056187253,0.37%,16.28%
324,2018-12-07T00:00:00.000,黄金ETF,1.1640474917150636,0.11%,16.40%
325,2018-12-10T00:00:00.000,黄金ETF,1.176376701817232,1.06%,17.64%
326,2018-12-11T00:00:00.000,黄金ETF,1.1746761211134846,-0.14%,17.47%
327,2018-12-12T00:00:00.000,黄金ETF,1.1691492338263056,-0.47%,16.91%
328,2018-12-13T00:00:00.000,黄金ETF,1.168298943474432,-0.07%,16.83%
329,2018-12-14T00:00:00.000,黄金ETF,1.1670235079466214,-0.11%,16.70%
330,2018-12-17T00:00:00.000,黄金ETF,1.167448653122558,0.04%,16.74%
331,2018-12-18T00:00:00.000,黄金ETF,1.1738258307616107,0.55%,17.38%
332,2018-12-19T00:00:00.000,黄金ETF,1.1776521373450424,0.33%,17.77%
333,2018-12-20T00:00:00.000,黄金ETF,1.1776521373450424,0.00%,17.77%
334,2018-12-21T00:00:00.000,黄金ETF,1.1853047505119052,0.65%,18.53%
335,2018-12-24T00:00:00.000,黄金ETF,1.1895562022712736,0.36%,18.96%
336,2018-12-25T00:00:00.000,黄金ETF,1.198909396141884,0.79%,19.89%
337,2018-12-26T00:00:00.000,黄金ETF,1.1984842509659472,-0.04%,19.85%
338,2018-12-27T00:00:00.000,黄金ETF,1.1942327992065789,-0.35%,19.42%
339,2018-12-28T00:00:00.000,黄金ETF,1.201460267197505,0.61%,20.15%
340,2019-01-02T00:00:00.000,黄金ETF,1.20613686413281,0.39%,20.61%
341,2019-01-03T00:00:00.000,黄金ETF,1.219316364586852,1.09%,21.93%
342,2019-01-04T00:00:00.000,黄金ETF,1.2129391869477997,-0.52%,21.29%
