ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount,adj_factor,open_qfq,high_qfq,low_qfq,close_qfq
511090.SH,20250127,125.33,125.601,126.408,125.601,126.388,1.058,0.8442,470755.69,5938267.499,1.04,122.538,123.325,122.538,123.305
511090.SH,20250205,126.388,126.28,126.95,126.256,126.867,0.479,0.379,396163.35,5016301.837,1.04,123.2,123.854,123.177,123.773
511090.SH,20250206,126.867,127.119,127.577,127.004,127.372,0.505,0.3981,489016.1,6224159.182,1.04,124.019,124.465,123.906,124.265
511090.SH,20250207,127.372,127.5,127.618,127.108,127.16,-0.212,-0.1664,634937.0,8087519.182,1.04,124.39,124.505,124.008,124.059
511090.SH,20250210,127.16,126.995,127.191,126.756,126.77,-0.39,-0.3067,456786.5,5800299.314,1.04,123.898,124.089,123.664,123.678
511090.SH,20250211,126.77,126.788,127.171,126.788,127.142,0.372,0.2934,526359.0,6686452.784,1.04,123.696,124.069,123.696,124.041
511090.SH,20250212,127.142,127.25,127.37,127.031,127.133,-0.009,-0.0071,671819.1,8547998.351,1.04,124.146,124.263,123.933,124.032
511090.SH,20250213,127.133,127.22,127.35,126.935,127.324,0.191,0.1502,692813.16,8806361.447,1.04,124.117,124.244,123.839,124.219
511090.SH,20250214,127.324,127.249,127.318,126.666,126.773,-0.551,-0.4328,760003.41,9655720.903,1.04,124.145,124.213,123.577,123.681
511090.SH,20250217,126.773,126.725,126.725,126.0,126.008,-0.765,-0.6034,656115.0,8281496.335,1.04,123.634,123.634,122.927,122.935
511090.SH,20250218,126.008,125.721,125.878,124.826,125.533,-0.475,-0.377,757476.0,9494815.243,1.04,122.655,122.808,121.781,122.471
511090.SH,20250219,125.533,125.8,125.98,125.315,125.939,0.406,0.3234,585982.0,7360146.182,1.04,122.732,122.907,122.259,122.867
511090.SH,20250220,125.939,125.863,125.903,125.164,125.18,-0.759,-0.6027,643617.0,8083333.65,1.04,122.793,122.832,122.111,122.127
511090.SH,20250221,125.18,124.929,125.247,124.527,124.773,-0.407,-0.3251,701017.82,8750093.966,1.04,121.882,122.192,121.49,121.73
511090.SH,20250224,124.773,124.403,124.664,123.175,123.284,-1.489,-1.1934,760001.91,9419740.345,1.04,121.369,121.623,120.171,120.277
511090.SH,20250225,123.284,123.813,124.222,122.593,123.911,0.627,0.5086,976011.69,12046207.81,1.04,120.793,121.192,119.603,120.889
511090.SH,20250226,123.911,123.911,124.28,123.619,123.982,0.071,0.0573,749884.24,9299688.919,1.04,120.889,121.249,120.604,120.958
511090.SH,20250227,123.982,123.94,124.219,123.641,123.663,-0.319,-0.2573,576605.0,7148752.444,1.04,120.917,121.189,120.625,120.647
511090.SH,20250228,123.663,123.703,124.338,123.365,124.278,0.615,0.4973,728478.12,9017165.691,1.04,120.686,121.305,120.356,121.247
511090.SH,20250303,124.278,124.293,124.954,123.955,124.785,0.507,0.408,673285.54,8373762.224,1.04,121.261,121.906,120.932,121.741
511090.SH,20250304,124.785,125.209,125.224,124.466,124.593,-0.192,-0.1539,708276.77,8832714.391,1.04,122.155,122.17,121.43,121.554
511090.SH,20250305,124.593,124.6,124.94,124.6,124.721,0.128,0.1027,668185.26,8333923.864,1.04,121.561,121.893,121.561,121.679
511090.SH,20250306,124.721,124.41,124.49,123.8,123.823,-0.898,-0.72,702906.53,8722679.517,1.04,121.376,121.454,120.78,120.803
511090.SH,20250307,123.823,123.65,123.65,122.419,122.585,-1.238,-0.9998,923394.75,11344215.905,1.04,120.634,120.634,119.433,119.595
511090.SH,20250310,122.585,122.35,122.895,122.153,122.259,-0.326,-0.2659,771779.35,9462645.121,1.04,119.366,119.898,119.174,119.277
511090.SH,20250311,122.259,122.442,122.5,121.0,121.002,-1.257,-1.0281,866114.06,10518708.697,1.04,119.456,119.512,118.049,118.051
511090.SH,20250312,121.002,120.51,121.777,120.214,121.472,0.47,0.3884,1125609.0,13586833.087,1.04,117.571,118.807,117.282,118.509
511090.SH,20250313,121.472,121.3,121.795,121.135,121.394,-0.078,-0.0642,921914.81,11209017.083,1.04,118.341,118.824,118.18,118.433
511090.SH,20250314,121.394,120.85,121.289,120.435,120.744,-0.65,-0.5354,1014702.85,12258669.004,1.04,117.902,118.331,117.498,117.799
511090.SH,20250317,120.744,120.24,120.291,118.932,118.993,-1.751,-1.4502,1073497.03,12852520.698,1.04,117.307,117.357,116.031,116.091
511090.SH,20250318,118.993,118.9,119.33,118.61,118.853,-0.14,-0.1177,1170354.99,13934764.96,1.04,116.0,116.42,115.717,115.954
511090.SH,20250319,118.853,118.972,119.309,118.826,119.008,0.155,0.1304,997945.82,11883725.937,1.04,116.07,116.399,115.928,116.105
