date,name,ret_3,vol_3,slope_3,r2_3,mdd_3,sxr_3,sharp_3,ret_5,vol_5,slope_5,r2_5,mdd_5,sxr_5,sharp_5,ret_10,vol_10,slope_10,r2_10,mdd_10,sxr_10,sharp_10,ret_20,vol_20,slope_20,r2_20,mdd_20,sxr_20,sharp_20,ret_23,vol_23,slope_23,r2_23,mdd_23,sxr_23,sharp_23,ret_30,vol_30,slope_30,r2_30,mdd_30,sxr_30,sharp_30,ret_60,vol_60,slope_60,r2_60,mdd_60,sxr_60,sharp_60,ret_120,vol_120,slope_120,r2_120,mdd_120,sxr_120,sharp_120,target,rank_ret_3,rank_vol_3,rank_slope_3,rank_r2_3,rank_mdd_3,rank_sxr_3,rank_sharp_3,rank_ret_5,rank_vol_5,rank_slope_5,rank_r2_5,rank_mdd_5,rank_sxr_5,rank_sharp_5,rank_ret_10,rank_vol_10,rank_slope_10,rank_r2_10,rank_mdd_10,rank_sxr_10,rank_sharp_10,rank_ret_20,rank_vol_20,rank_slope_20,rank_r2_20,rank_mdd_20,rank_sxr_20,rank_sharp_20,rank_ret_23,rank_vol_23,rank_slope_23,rank_r2_23,rank_mdd_23,rank_sxr_23,rank_sharp_23,rank_ret_30,rank_vol_30,rank_slope_30,rank_r2_30,rank_mdd_30,rank_sxr_30,rank_sharp_30,rank_ret_60,rank_vol_60,rank_slope_60,rank_r2_60,rank_mdd_60,rank_sxr_60,rank_sharp_60,rank_ret_120,rank_vol_120,rank_slope_120,rank_r2_120,rank_mdd_120,rank_sxr_120,rank_sharp_120,market_max_slope,market_max_ret
2020-11-23,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.25,0.25,0.25,0.75,0.25,0.25,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.00494789142461219,0.08719346049046339
2020-11-24,南方原油,0.03632887189292555,0.1830499021121564,0.017175572519083967,0.9382239382239371,0.0,0.016114533290105787,0.08896959973129359,0.03435114503816794,0.1719698565495107,0.008413001912045928,0.7366818873668226,0.0,0.0061977061269866815,0.04623294248603698,0.028462998102466885,0.16815727332384406,0.0023257146130492077,0.3042040379433837,-0.02268431001890361,0.0007074917763935031,0.013054278220915837,0.020715630885122405,0.21052971885656743,0.0023161351654999627,0.5341543770405242,-0.045977011494252915,0.0012371737364692838,0.010502598822095163,0.0,0.20355154630861014,0.0006581504322893373,0.05271223791325297,-0.0760667903525047,3.469258216954583e-05,0.0030819277297024256,-0.019891500904159143,0.17985327084807093,-0.0015063201537061392,0.23988531039971872,-0.09618874773139753,-0.0003613440776331492,-0.007934128008316296,-0.10855263157894723,0.17041334446743336,-0.0025243603728474814,0.8068835781200828,-0.17957166392092255,-0.0020368649301077224,-0.013992093435766647,-0.12721417069243146,0.18614879327701317,-0.0020478083835442596,0.907179285634281,-0.28242074927953886,-0.0018577293464995732,-0.010440076379426006,1,1.0,0.75,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,0.75,0.875,1.0,1.0,0.75,0.75,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.625,1.0,0.75,0.5,0.25,0.75,0.75,0.5,1.0,0.25,0.5,0.25,0.5,0.5,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.005169638545597626,0.10081743869209814
2020-11-24,黄金ETF,-0.021370862653114497,0.24521422296865578,-0.011449388498568858,0.6823308270676643,-0.02492858997662947,-0.007812270723647492,-0.04486187472386686,-0.03246585931460966,0.17403307022966918,-0.0048755186721991875,0.5087517273146008,-0.02619294605809128,-0.002480428546035926,-0.02649262258198838,-0.034456158395474445,0.13013873948108168,-0.0026562975802862485,0.6058304935693071,-0.034704370179948645,-0.001609266074131774,-0.018954770038051048,-0.054632426988922456,0.14742425723035474,-0.0020060846630920543,0.5992539852535479,-0.06148462884278941,-0.0012021542291139346,-0.012743173754706709,-0.05415617128463479,0.14234609314718272,-0.0017210061666473517,0.597042192401924,-0.06148462884278941,-0.001027513294872366,-0.011296687240838361,-0.061953534848863456,0.1296629396330015,-0.0012476385810745864,0.5836510339267157,-0.06148462884278941,-0.0007281855478110428,-0.008933211518768412,-0.07421104536489154,0.13326726174951947,-0.001084919695540975,0.753269061924056,-0.0993043895418565,-0.0008172364413230826,-0.007572697923394309,-0.027957545948744555,0.16941248165107145,4.5931056576421456e-05,0.002247201655569242,-0.1423024211968936,1.0321634638057881e-07,0.00025600814477194514,0,0.25,1.0,0.25,0.5,0.25,0.25,0.25,0.25,1.0,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,1.0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.5,0.75,0.5,0.25,0.25,0.5,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.75,0.005169638545597626,0.10081743869209814
2020-11-24,日经ETF,0.021922428330522825,0.13495422094805062,0.012256973795435328,0.9996038034865293,0.0,0.012252117625151875,0.0845575500683629,0.010842368640533673,0.1662247888336021,0.005658783783783796,0.741738268341047,-0.002529510961214074,0.004197336484700191,0.03211116790797819,0.05117085862966175,0.1681955799465541,0.0026797538365661783,0.471944527162117,-0.014987510407993352,0.0012646951573090938,0.015038273325129121,0.0958408679927667,0.15502918988690298,0.005824181048828031,0.8974519988397784,-0.017163504968382932,0.005226922923875474,0.03529182354236503,0.10081743869209814,0.14664474103282613,0.005169638545597626,0.8860080397237475,-0.017163504968382932,0.0045803413138652774,0.033002311545934936,0.09090909090909083,0.1372382735306419,0.0036985539488320353,0.7990926431431866,-0.02158273381294966,0.0029554872507798614,0.025119514513067997,0.10081743869209814,0.12878519801124108,0.0013029698497384365,0.5475760353852596,-0.024280575539568465,0.0007134750645463005,0.009388392050518966,0.1348314606741572,0.1600599469461651,0.0005802466738947762,0.49033678352106813,-0.06970509383378022,0.0002845162877263627,0.00341201255389349,0,0.75,0.5,0.75,1.0,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.5,0.75,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,0.005169638545597626,0.10081743869209814
2020-11-24,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.875,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.625,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.5,0.25,1.0,0.5,0.5,0.005169638545597626,0.10081743869209814
2020-11-25,南方原油,0.07824427480916007,0.2614050400836694,0.03402646502835526,0.9749247743229694,0.0,0.03317324373877766,0.12537152964390602,0.08030592734225617,0.28264440244067185,0.019502868068833664,0.8409311348205633,0.0,0.01640056897738002,0.06664357119486508,0.06805293005671054,0.26062285684015185,0.006931382793451752,0.5905338032299612,-0.00957854406130269,0.004093215842659776,0.025612702764223255,0.08237547892720287,0.24558231597029626,0.0037242228377962457,0.6344700213580421,-0.02923976608187137,0.002362907743438692,0.014571520035169705,0.04823747680890511,0.24592068144380863,0.0019707018601639063,0.2771420988327963,-0.06214689265536728,0.0005461644496995208,0.007700440031051592,0.027272727272727115,0.2181316516937222,-0.0007788448144641461,0.056481916638051355,-0.09618874773139753,-4.3990647884542474e-05,-0.003414014708970691,-0.06919275123558488,0.19308359356965996,-0.0023269780686837314,0.7275751338179337,-0.17957166392092255,-0.0016930513797139629,-0.011458227756273929,-0.09017713365539459,0.19653113156559374,-0.002026382068154804,0.9041591703009474,-0.28242074927953886,-0.0018321719294555655,-0.009811509058193633,0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.875,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.25,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.005411896479305554,0.10045248868778289
2020-11-25,黄金ETF,-0.0335675253708041,0.2144374752938504,-0.017787587639574158,0.9490157082181612,-0.035575175279148274,-0.016880700081263078,-0.07925408898975232,-0.03682572614107882,0.1767701104973891,-0.008704717227000272,0.7319947506561687,-0.035575175279148274,-0.00637180731611052,-0.046606586052868215,-0.04303014686936357,0.13495954839763813,-0.004215665563457974,0.7081761860545697,-0.045244215938303384,-0.0029854339604112566,-0.029081668714184966,-0.06542526421741324,0.14962577213624628,-0.002427689120761089,0.6194085290568365,-0.07173206698325427,-0.0015037313472979108,-0.015208628834001627,-0.06117290192113245,0.14510501979994817,-0.002124581206326523,0.6338874464162831,-0.07173206698325427,-0.001346745355582346,-0.013697694691421155,-0.061647296614451785,0.129468347046509,-0.0015230684682955755,0.6103505601179517,-0.07173206698325427,-0.0009296056927221954,-0.010920531436338544,-0.08612204724409456,0.1345486389235954,-0.00116069305884905,0.7566911336366576,-0.10913888222595339,-0.0008782861465046873,-0.008029775081192993,-0.03881987577639745,0.1701241571652231,2.4035330509418055e-06,6.070705619420913e-06,-0.15166742804933764,1.459114159881631e-11,1.3343757376958096e-05,0,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,1.0,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.75,0.005411896479305554,0.10045248868778289
2020-11-25,日经ETF,0.02789518174133554,0.0815971650713611,0.007936507936507903,0.8995016611295685,0.0,0.007138902072456863,0.08664578134404886,0.027027027027026973,0.10449059647180224,0.007504215851602028,0.8932115471357692,-0.002529510961214074,0.006702852250850212,0.06554438602693657,0.041988003427592124,0.1635535393262743,0.002739866862004259,0.48015826737450285,-0.014987510407993352,0.0013155697252967811,0.015786868263478103,0.098464317976513,0.15449745606434018,0.00598231753454352,0.9077348953437733,-0.014987510407993352,0.005430358381132081,0.03636723434922693,0.10045248868778289,0.14666427592235448,0.005411896479305554,0.9055827345411187,-0.017163504968382932,0.0049009200127829765,0.034544547232885324,0.09352517985611497,0.137104412388625,0.004025991675013463,0.8422849531307407,-0.017163504968382932,0.003391032209293467,0.02736825911365237,0.09352517985611497,0.12765592034177742,0.001443187704842665,0.5864499680657973,-0.024215246636771222,0.0008463573834179322,0.010484022054841252,0.14071294559099434,0.16003171800799565,0.0006070747858372004,0.49191518832112857,-0.06970509383378022,0.00029862930760011526,0.0035703620062737533,1,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.75,0.5,0.75,1.0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.5,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,0.005411896479305554,0.10045248868778289
2020-11-25,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.875,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.5,0.25,1.0,0.5,0.5,0.005411896479305554,0.10045248868778289
2020-11-26,南方原油,0.05671077504725908,0.4285360397427656,0.015682656826568324,0.5076112412178023,-0.010619469026548487,0.007960692897327188,0.03576138653454202,0.06883365200764824,0.32644977634199257,0.020229007633587794,0.8677788075378461,-0.010619469026548487,0.0175543041219488,0.06012489547035848,0.07088122605364,0.2552958786109991,0.009237442119453715,0.7420920038052081,-0.010619469026548487,0.0068550319324600355,0.034819395490868106,0.08966861598440556,0.23899428568403447,0.00456604108696939,0.7047349560933915,-0.02268431001890361,0.0032178487649459947,0.018337935243877626,0.052730696798493515,0.24295501168972108,0.002923486895483947,0.46495226217747776,-0.06214689265536728,0.0013592818455014726,0.011557339291106618,0.014519056261343088,0.22068381187785915,-0.0001241783800182035,0.0013508781080366905,-0.09454545454545463,-1.677498550580519e-07,-0.0005383055664259294,-0.0790774299835254,0.19404422305072033,-0.0021454896253726504,0.6597043086667871,-0.1782178217821782,-0.0014153887500582283,-0.01051482660618789,-0.10702875399361012,0.19663054364359767,-0.002027773919485149,0.9014265985678508,-0.28242074927953886,-0.0018278893469060968,-0.009813524582225909,0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,1.0,1.0,1.0,0.75,0.5,1.0,0.75,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.5,0.5,0.25,0.5,0.5,0.5,1.0,0.25,0.75,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.005615257059946108,0.11807447774750246
2020-11-26,黄金ETF,-0.034536484030121994,0.20661925646913665,-0.004926764314247654,0.6697651663405098,-0.010918774966711032,-0.0032997751204525676,-0.02274388895314857,-0.031013812874641666,0.18696246004581657,-0.010070257611241232,0.8431609881325011,-0.035575175279148274,-0.008490848358242997,-0.051127801759272964,-0.04002065582236003,0.13735179014122836,-0.005304977798551064,0.8349968055715508,-0.045244215938303384,-0.004429639515418136,-0.03600212656708508,-0.051530612244897966,0.14528935121099582,-0.00294211278774303,0.7083560698301532,-0.07173206698325427,-0.0020840634513226886,-0.0189460047633627,-0.05586592178770955,0.1454783597361166,-0.0024813019197624476,0.6992314859971059,-0.07173206698325427,-0.001735004428562968,-0.01595914649455912,-0.059448520111307857,0.12977492832751047,-0.0017662892915906293,0.6558383628857922,-0.07173206698325427,-0.001158400277379504,-0.012636667481967784,-0.0840108401084011,0.13464883086649135,-0.0012161294939387304,0.7663568364371361,-0.10913888222595339,-0.0009319891516727808,-0.008407461620351424,-0.04544287548138637,0.16970422215118514,-3.6788641586621315e-05,0.001374315369825907,-0.15166742804933764,-5.055919556751021e-08,-0.00020471773643510188,0,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,1.0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.005615257059946108,0.11807447774750246
2020-11-26,日经ETF,0.028404344193817987,0.08372064540294344,0.007838283828382918,0.8995016611295614,0.0,0.007050549324035413,0.08363454812632719,0.03794266441821259,0.10816560069761019,0.009721048182586655,0.9761588426335988,0.0,0.009489287143099238,0.08226631206710615,0.04410517387616619,0.16600827973381044,0.0037117340354137747,0.5675694666310986,-0.014987510407993352,0.0021066669067562917,0.02108840584674362,0.11604714415231188,0.15341312722172987,0.0061919504643962835,0.912508998741608,-0.014987510407993352,0.005650210518523887,0.03789138956991277,0.11807447774750246,0.14641459460344944,0.005615257059946108,0.9171585192700406,-0.017163504968382932,0.005150080850420814,0.03589982810863785,0.11402714932126701,0.136736925861283,0.004347751412155397,0.8700229452738607,-0.017163504968382932,0.0037826434889220257,0.02962956588217966,0.11301989150090419,0.12871890856407195,0.0015855837280089108,0.6146932868321191,-0.024215246636771222,0.0009746476733173221,0.011430191777183397,0.1493930905695613,0.1607718809199016,0.0006350863459219998,0.49302458960206685,-0.06970509383378022,0.0003131131850600702,0.003718916384248757,1,0.75,0.5,0.75,1.0,0.875,0.75,1.0,0.75,0.5,0.75,1.0,0.875,0.75,1.0,0.75,0.75,0.75,0.5,0.5,0.75,0.75,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,0.005615257059946108,0.11807447774750246
2020-11-26,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.25,0.5,0.25,0.875,0.5,0.5,0.5,0.25,0.5,0.25,0.875,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.005615257059946108,0.11807447774750246
2020-11-27,南方原油,0.023985239852398532,0.47118563997796487,-0.008849557522123795,0.9868421052631582,-0.017699115044247607,-0.008733115975780064,-0.01839115049761054,0.059160305343511466,0.3521814913249356,0.013043478260869582,0.5694976076555054,-0.017699115044247607,0.0074282296650718185,0.036013652197283225,0.07350096711798848,0.25115013889089977,0.009450830140485315,0.7621722846441961,-0.017699115044247607,0.00720316079995792,0.03618925948354012,0.09251968503937014,0.23712851316251835,0.005066884077664043,0.7410324614434334,-0.02268431001890361,0.0037547255799199267,0.020503033069000517,0.04519774011299438,0.24489387228496906,0.0038068087168536984,0.6483623088959583,-0.045977011494252915,0.002468191289184524,0.014934877338274026,0.009090909090909038,0.22172639674573486,0.00046597229244615073,0.018443588379818188,-0.09454545454545463,8.594201158277067e-06,0.002010872731764977,-0.08415841584158401,0.19441449634557795,-0.0019758983823689063,0.5982013091266609,-0.1782178217821782,-0.0011819849990343315,-0.009666136295091825,-0.11057692307692302,0.1968135062082547,-0.001984575503073811,0.9004539637330189,-0.28242074927953886,-0.0017870188780702632,-0.009595966624517288,1,1.0,1.0,0.25,1.0,0.25,0.25,0.25,1.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,1.0,1.0,0.75,0.5,1.0,1.0,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.25,0.75,0.75,0.5,1.0,0.25,0.5,0.25,0.25,0.25,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.005834234890438496,0.11844484629294749
2020-11-27,黄金ETF,-0.009320905459387352,0.10755790567977637,0.000807754442649466,0.9642857142857332,0.0,0.0007789060696977146,0.006871119708867227,-0.032006245120999144,0.18439441604351772,-0.007764217086471014,0.6655227347169657,-0.035575175279148274,-0.00516726298832438,-0.03994053555907127,-0.04370179948586117,0.13198809786949442,-0.005613231076194037,0.8653642959042203,-0.04475308641975307,-0.004857489757998342,-0.03953310989033269,-0.04541955350269433,0.14515874027136305,-0.003421148290573764,0.8193802637787729,-0.07173206698325427,-0.0028032213887566287,-0.022049343044358228,-0.06344410876132922,0.1408023492010596,-0.0026931477528838632,0.7273888075791431,-0.07173206698325427,-0.0019589655326046423,-0.01785879177049942,-0.06179066834804536,0.12913165758461312,-0.001962137590153933,0.6922687318305141,-0.07173206698325427,-0.0013583265012128442,-0.01410273998180936,-0.09444985394352468,0.13175409339092375,-0.0012594761625937703,0.7676907173704723,-0.10913888222595339,-0.0009668881587726212,-0.008884936811809994,-0.043209876543209846,0.16969521138536184,-7.690519500887404e-05,0.005732867129593422,-0.15166742804933764,-4.4088726456134605e-07,-0.00042797576193585093,0,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,1.0,0.25,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0.25,0.75,0.5,1.0,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.005834234890438496,0.11844484629294749
2020-11-27,日经ETF,0.020627062706270793,0.07662213740616805,0.008634868421052651,0.9423076923076895,0.0,0.008136702935222668,0.09968431488320437,0.04564666103127646,0.07149509416276964,0.008270676691729342,0.9711652794292505,0.0,0.008032194040392314,0.1014868045334161,0.053662691652470285,0.15891796273447745,0.004037039840536936,0.5930142916444283,-0.014987510407993352,0.002394022321376347,0.023899411141269616,0.13694852941176472,0.1358392507377703,0.005975827033273948,0.9139511889260717,-0.014987510407993352,0.005461614221877285,0.04097543701742492,0.11844484629294749,0.14640927364499734,0.005834234890438496,0.9294347255415827,-0.017163504968382932,0.00542254050413983,0.0373010803929726,0.12352406902815627,0.13502254847157988,0.0045890596095430735,0.8900326695310075,-0.017163504968382932,0.004084412974918544,0.03164376614469985,0.11945701357466065,0.12874160055117384,0.0017435335284661775,0.6411267641435088,-0.024215246636771222,0.0011178260092812346,0.012566768161385652,0.14009216589861762,0.15992789789680756,0.0006751246818423203,0.500513720468793,-0.06970509383378022,0.00033790916628920995,0.003973006729314715,0,0.75,0.5,1.0,0.5,0.75,1.0,1.0,0.75,0.5,0.75,1.0,0.875,1.0,1.0,0.75,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.5,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.75,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,1.0,0.005834234890438496,0.11844484629294749
2020-11-27,现金,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.25,0.5,0.25,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0.875,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.5,0.25,0.5,0.25,1.0,0.5,0.5,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.75,0.25,0.75,0.25,1.0,0.75,0.75,0.005834234890438496,0.11844484629294749
2020-11-30,南方原油,-0.024778761061946764,0.031512888123130925,-0.007155635062611795,1.0,-0.014311270125223626,-0.007155635062611795,-0.1723714100880561,0.041587901701323204,0.37794439432490445,0.0014760147601476494,0.021390374331551887,-0.02477876106194673,3.1572508238453996e-05,0.0038047070192010124,0.05555555555555558,0.2606653084524834,0.009056210964607913,0.7301416602654571,-0.02477876106194673,0.006612316909413059,0.033459075403443415,0.10642570281124497,0.22399503593999343,0.004824809058218676,0.7306126725675106,-0.02477876106194673,0.003525066640653081,0.020619279545126625,0.05555555555555558,0.23827633894710662,0.004382112505682302,0.7488784819005997,-0.02923976608187137,0.0032816697607729955,0.01765014146843803,0.0018181818181817189,0.22281923644050425,0.0010088257025242969,0.08534713325693255,-0.09124087591240883,8.610038166635976e-05,0.004333085693209449,-0.08774834437086088,0.1947430122955424,-0.0018050026730930936,0.5426155834014157,-0.1782178217821782,-0.0009794225785015238,-0.008815942741369893,-0.13500784929356358,0.19443666757998082,-0.0019979837665093586,0.8966569238910476,-0.28242074927953886,-0.0017915059780625306,-0.009773118443772795,0,0.25,0.5,0.5,1.0,0.5,0.5,0.25,1.0,1.0,0.75,0.5,0.5,0.75,0.75,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.75,1.0,0.75,0.75,0.5,0.75,0.75,0.75,1.0,0.75,0.5,0.5,0.75,0.75,0.5,1.0,0.25,0.5,0.25,0.5,0.5,0.25,1.0,0.25,1.0,0.25,0.25,0.25,0.005973647149885865,0.11743450767841024
